eventid,event_date,year,month,day,region,city,lat,long,success,suicide,group_name,motive,killed,wounded,total_casualties,summary,attack_type,weapon_type,weapon_detail,weapon_detail_new,target_type,target_subtype,corp1,target,nationality
2.02E+11,4/15/2018,2018,4,15,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,0,1,"04/15/2018: Assailants shot and killed Ismail Hajji Addow, a university professor, outside his residence in Daynile neighborhood, Mogadishu, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,Educational Institution,university,University of Somalia,university of somalia professor,Somalia
2.02E+11,4/15/2018,2018,4,15,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,0,1,"04/15/2018: Assailants shot and killed Hassan Dhere, a Central Investigations Department (CID) prosecutor, in Yaqshid neighborhood, Mogadishu, Somalia. Al-Shabaab claimed responsibility for the attack.",Armed Assault,Firearms,pistol,a pistol was used in the attack.,government,judge/attorney/court,Central Investigations Department (CID),prosector: hassan dhere,Somalia
2.02E+11,4/16/2018,2018,4,16,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,0,1,"04/16/2018: Assailants shot and killed Ahmed Nur Isse, a National Intelligence and Security Agency (NISA) official, in Bondhere neighborhood, Mogadishu, Somalia. Al-Shabaab claimed responsibility for the incident.",Armed Assault,Firearms,pistol,a pistol was used in the attack.,intelligence,national intelligence and security agency (nisa),National Intelligence and Security Agency (NISA),nisa official,Somalia
2.01E+11,7/23/2014,2014,7,23,Baay,Diinsoor,2.405815,42.977068,1,0,Al Shabaab,Al-Shabaab claimed responsibility for the incident and stated that the victim was targeted because they believed she was a spy.,1,0,1,"07/23/2014: Gunmen executed a teenage girl in Dinsor town, Bay region, Somalia. Al-Shabaab claimed responsibility for the incident, stating that the victim was a government spy.",hostage taking (kidnapping),Firearms,organized firing squad,an organized firing squad was used in the attack.,private citizens & property,alleged informant,Not Applicable,suspected spies,International
2.02E+11,4/17/2018,2018,4,17,Shabeellaha Hoose,Carbiska,2.128758,45.13453,1,0,Al Shabaab,,2,0,2,"04/17/2018: Assailants shot and killed two soldiers at a cafe in Arbiska, Lower Shebelle, Somalia. Al-Shabaab claimed responsibility for the incident.",Armed Assault,Firearms,automatic firearms,nan,military,"military personnel (soldiers, troops, officers, forces)",Somali Armed Forces (SAF),"soldiers: muhammad abdi bashi, abdi dhagool",International
2.02E+11,4/17/2018,2018,4,17,Jubbada Hoose,Bilis Qooqaani,0.28319,41.717166,1,0,Al Shabaab,,,,0,"04/17/2018: Assailants opened fire targeting Kenyan African Union Mission in Somalia (AMISOM) and Jubaland Forces (JF) bases in Qooqaani, Lower Juba, Somalia. At least 30 assailants and an unknown number of security personnel were killed in the ensuing clash. Al-Shabaab claimed responsibility for the attack.",Armed Assault,Explosives,rocket-propelled grenades and machine guns,rocket-propelled grenades and machine guns were used in the attack.,military,military base,African Union Mission in Somalia (AMISOM),kenya base,Somalia
2.02E+11,4/18/2018,2018,4,18,Shabeellaha Dhexe,Ilbaq,2.40943,45.396295,1,0,Al Shabaab,,2,4,6,"04/18/2018: Assailants detonated an explosive device and opened fire on a military vehicle in Il-baq, Middle Shebelle, Somalia. In addition to an unknown number of assailant casualties, at least two soldiers were killed and four soldiers were injured in the blast and ensuing clash. Al-Shabaab claimed responsibility for the incident.",Bombing/Explosion,Explosives,roadside bomb,roadside bomb,military,military transportation/vehicle ,Somali National Army (SNA),sna vehicles ,
2.02E+11,4/18/2018,2018,4,18,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,3,4,"04/18/2018: Security forces intercepted four assailants attempting to carry out an attack in Yaqshid neighborhood, Mogadishu, Somalia. One assailant was killed and three people, including one assailant and two soldiers, were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Explosives,hand grenades and pistols,hand grenades and pistols were used in the attack.,Unknown,nan,Unknown,unknown,Somalia
2.01E+11,8/12/2014,2014,8,12,Jubbada Hoose,Cabdalle Biroole,-0.490865,42.196884,1,0,Al Shabaab,"The specific motive is unknown; however, sources stated that the assailants accused the victims of spying for the Juba Interim Administration (JIA) and Kenyan troops.",2,0,2,"08/12/2014: Assailants kidnapped two civilians in Abdale Birole town, Lower Juba region, Somalia. Both victims were killed the following day. No group claimed responsibility; however, sources attributed the incident to Al-Shabaab and suspected that the civilians were targeted for being government spies.",hostage taking (kidnapping),Melee,nan,nan,private citizens & property,alleged informant,Not Applicable,suspected spies,Somalia
2.02E+11,4/20/2018,2018,4,20,Shabeellaha Hoose,Baraawe,1.114228,44.028704,1,0,Unknown,,0,4,4,"04/20/2018: Assailants threw a hand grenade at a coffee shop in Barawe, Lower Shebelle, Somalia. Four civilians were injured in the blast. No group claimed responsibility for the incident.",Bombing/Explosion,Explosives,nan,nan,business,caf�,Baghdad Coffee Shop,baqdaad coffee shop,Somalia
2.02E+11,4/21/2018,2018,4,21,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,2,,2,"04/21/2018: Assailants equipped with grenades and firearms attacked a military base in Warta Nabada neighborhood, Mogadishu, Somalia. In addition to an unknown number of assailant casualties, at least two people, including one soldier and one civilian, were killed in the ensuing clash. Al-Shabaab claimed responsibility for the incident.",Armed Assault,Explosives,nan,nan,military,military base,Somali Armed Forces (SAF),sna base,Somalia
2.02E+11,4/21/2018,2018,4,21,Hiiraan,Buurweyn,3.575455,45.531908,1,0,Al Shabaab,,,,0,"04/21/2018: Assailants opened fire on Hirshabelle State military forces between Beledweyne and Jalalaqsi in Hiiraan region, Somalia. There were an unknown number of casualties in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,military,military personnel,HirShabelle Regional Forces,hirshabeelle sna soldiers,Somalia
2.02E+11,4/23/2018,2018,4,23,Shabeellaha Hoose,Ceelasha Biyaha,2.082062,45.207493,1,0,Al Shabaab,,,,0,"04/23/2018: Assailants fired mortars targeting a Ugandan African Union Mission in Somalia (AMISOM) base in Ceelasha Biyaha, Lower Shebelle, Somalia. There were an unknown number of casualties in the attack and ensuing clash. Al-Shabaab claimed responsibility for the incident.",Armed Assault,Explosives,mortars and firearms,mortars and firearms were used in the attack.,military,military base,African Union Mission in Somalia (AMISOM),ugandan base,International
2.02E+11,4/23/2018,2018,4,23,Jubbada Hoose,Kismaayo,-0.357847,42.546652,1,0,Al Shabaab,,,,0,"04/23/2018: Assailants attacked a Jubaland Forces (JF) checkpoint near Kismayo, Lower Juba, Somalia. There were an unknown number of casualties in the ensuing clash. Al-Shabaab claimed responsibility for the incident.",Assailants attacked,Unknown,automatic firearms,nan,military,military checkpoint,Jubaland Forces (JF),checkpoint,Somalia
2.02E+11,4/24/2018,2018,4,24,Shabeellaha Hoose,Ceel Wareegow,1.777622,44.46062,1,0,Al Shabaab,,8,,8,"04/24/2018: Assailants detonated an explosive device and opened fire on a Ugandan African Union Mission in Somalia (AMISOM) convoy in Ceel Wareegow, Lower Shebelle, Somalia. At least eight assailants were killed as security forces repelled the assault. Al-Shabaab claimed responsibility for the incident.",Bombing/Explosion,Explosives,roadside bomb,roadside bomb,military,military convoy,African Union Mission in Somalia (AMISOM),amisom ugandan convoy,Somalia
2.02E+11,4/24/2018,2018,4,24,Banaadir,Mogadishu,2.059818,45.326114,0,0,Islamic Istate ,,0,0,0,"04/24/2018: Security forces identified and arrested an assailant planting an explosive device in Mogadishu, Somalia. The assailant, Jama' Hussein Hassan, claimed responsibility for the incident and confessed to being a member of Jabha East Africa.",Bombing/Explosion,Explosives,roadside bomb,roadside bomb,Unknown,nan,Unknown,unknown,
2.02E+11,4/24/2018,2018,4,24,Jubbada Hoose,Afmadow,0.51558,42.073329,0,0,Al Shabaab,,0,0,0,"04/24/2018: Assailants attacked a Kenyan African Union Mission in Somalia (AMISOM) base in Afmadow, Lower Juba, Somalia. There were no reported casualties as security forces repelled the assault. Al-Shabaab claimed responsibility for the incident.",Armed Assault,Firearms,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),amisom kenyan base,International
2.02E+11,4/24/2018,2018,4,24,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,0,1,"04/24/2018: Assailants shot and killed an auto rickshaw driver in Huriwa neighborhood, Mogadishu, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,transportation,taxi/rickshaw,Unknown,auto rickshaw driver,International
2.02E+11,4/25/2018,2018,4,25,Jubbada Hoose,Buula Gaduud,-0.14317,42.572226,1,0,Al Shabaab,,,,0,"04/25/2018: An explosive device detonated targeting a Kenyan African Union Mission in Somalia (AMISOM), Jubaland Forces (JF), and United States Armed Forces joint convoy in Bulo Gaduud, Lower Juba, Somalia. It is unknown if the blast resulted in any casualties. Al-Shabaab claimed responsibility for the attack.",Bombing/Explosion,Explosives,nan,nan,military,military convoy,African Union Mission in Somalia (AMISOM),amisom kenyan joint convoy,International
2.02E+11,4/25/2018,2018,4,25,Shabeellaha Hoose,Baraawe,1.114228,44.028704,1,0,Al Shabaab,,,,0,"04/25/2018: An explosive device detonated targeting a Ugandan African Union Mission in Somalia (AMISOM) vehicle in Barawe, Lower Shebelle, Somalia. It is unknown if the blast resulted in any casualties. Al-Shabaab claimed responsibility for the incident.",Bombing/Explosion,Explosives,nan,nan,military,military transportation/vehicle,African Union Mission in Somalia (AMISOM),amisom ugandan vehicle,International
2.02E+11,4/25/2018,2018,4,25,Bakool,Tayeeglow,4.010857,44.513224,1,0,Al Shabaab,,,,0,"04/25/2018: Assailants attacked a Somali Armed Forces (SAF) and Southwest State military convoy near Tayeeglow, Bakool, Somalia. There were an unknown number of casualties in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Assailants attacked,Unknown,automatic firearms,nan,military,military unit/patrol/convoy,Somali Armed Forces (SAF),convoy,Somalia
2.02E+11,4/25/2018,2018,4,25,Banaadir,Mogadishu,2.059818,45.326114,1,0,Islamic Istate ,,1,0,1,"04/25/2018: Two assailants shot and killed Ahmed Mohamud Bule, a National Intelligence and Security Agency (NISA) officer, in Waberi neighborhood, Mogadishu, Somalia. Jabha East Africa and Al-Shabaab separately claimed responsibility for the incident.",Armed Assault,Firearms,pistols,pistols were used in the attack.,intelligence,national intelligence and security agency (nisa),National Intelligence and Security Agency (NISA),nisa official,Somalia
2.02E+11,4/28/2018,2018,4,28,Jubbada Hoose,Dhoobleey,0.412115,41.008111,1,0,Al Shabaab,,5,,5,"04/28/2018: An explosive device detonated targeting a Jubaland Forces (JF) vehicle near Dhobley, Lower Juba, Somalia. At least five soldiers were killed and an unknown number of soldiers were injured in the blast. Al-Shabaab claimed responsibility for the incident.",Bombing/Explosion,Explosives,nan,nan,military,military transportation/vehicle ,Jubaland Forces (JF),sna jubaland vehicle,Somalia
2.02E+11,4/28/2018,2018,4,28,Banaadir,Mogadishu,2.059818,45.326114,1,0,Unknown,,0,1,1,"04/28/2018: An explosive device attached to the vehicle of an Immigration Department employee detonated in Waberi neighborhood, Mogadishu, Somalia. A National Intelligence and Security Agency (NISA) officer was injured in the blast. No group claimed responsibility for the incident.",Bombing/Explosion,Explosives,nan,nan,intelligence,national intelligence and security agency (nisa),National Intelligence and Security Agency (NISA),official,Somalia
2.02E+11,4/28/2018,2018,4,28,Mudug,Gaalkacyo,6.774396,47.429032,1,1,Al Shabaab,"The specific motive is unknown; however, sources stated that the attack was carried out in response to reconciliation talks in Gaalkacyo.",6,8,14,"04/28/2018: A suicide bomber detonated targeting security personnel at a restaurant in Galkayo, Mudug, Somalia. In addition to the assailant, at least five people, including two senior military officers, were killed and eight people were injured in the blast. Al-Shabaab claimed responsibility for the incident.",Bombing/Explosion,Explosives,suicide bombing and attack,an explosives-laden vest was used in the attack.,police,police personnel,Somali Police Force (SPF),police officers,Somalia
2.02E+11,5/1/2018,2018,5,1,Jubbada Hoose,Afmadow,0.088035,41.536245,1,0,Unknown,,4,,4,"05/01/2018: An explosive device detonated targeting Jubaland security forces in Urungow, Lower Juba, Somalia. Four soldiers were killed and an unknown number of soldiers were injured in the blast. No group claimed responsibility for the incident.",Bombing/Explosion,Explosives,roadside bomb,roadside bomb,military,military convoy,Jubaland Forces (JF),sna jubaland convoy,International
